"matrikli_nr","eesnimi","perenimi","isikukood","Sugu","Eelnev haridus","Külalisõppija","Välisõppija","Cum laude","Immatrikuleeritud","Lõpetanud","Käskkirja kinnitamise kp","Käskkirja liik","Käskkirja põhjus","Õpperühm","Õppija staatus","Nominaalaja lõpp","Õppevorm","Koormus","Struktuuriüksus","Õppekava","Õppekava EHIS kood","Õppetase","Spetsialiseerumine","Õppeaasta","Rahastamine","Õppekeel","Õppekava täitmise protsent %","Õppijal on erivajadus","Erivajaduse täpsustus","Õpipoisi ettevõte","Ainepunkte kokku","Ainepunkte perioodis","Kaalutud keskmine kokku","Kaalutud keskmine hinne perioodis","Keskmine kokku","Keskmine hinne perioodis","Võlad kokku","Võlad perioodis","Võlapunktid kokku EAP","Võlapunktid perioodis EAP","Deklareeritud ainepunkte perioodis","VÕTA maht","Aktiivne sooritus aines","Õppeaine","Deklareeritud õppeaine","Deklaratsiooni kinnitus perioodis"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.5","Ei","NULL","NULL","95","24","4.4","4.5","4.7","4.6","1","1","6","7","54","3","Kasin E","õppeaine26","õppeaine26","14.01.2024"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.5","Ei","NULL","NULL","95","24","4.4","4.5","4.7","4.6","1","1","6","7","54","3","Mittearvestatud MA","õppeaine42","õppeaine42","12.06.2024"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.5","Ei","NULL","NULL","95","24","4.4","4.5","4.7","4.6","1","1","6","7","54","3","Mitteilmunud MI","õppeaine13","õppeaine13","15.11.2022"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.5","Ei","NULL","NULL","95","24","4.4","4.5","4.7","4.6","1","1","6","7","54","3","Kasin E","õppeaine36","õppeaine36","10.07.2022"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.5","Ei","NULL","NULL","95","24","4.4","4.5","4.7","4.6","1","1","6","7","54","3","Mittearvestatud MA","õppeaine74","õppeaine74","28.11.2022"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.5","Ei","NULL","NULL","95","24","4.4","4.5","4.7","4.6","1","1","6","7","54","3","Mittearvestatud MA","õppeaine82","õppeaine82","02.05.2025"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.1","Ei","NULL","NULL","95","32","4.4","3.2","4.7","4.9","1","3","6","6","36","3","Mitteilmunud MI","õppeaine36","õppeaine36","08.01.2022"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.1","Ei","NULL","NULL","95","32","4.4","3.2","4.7","4.9","1","3","6","6","36","3","Hea C","õppeaine62","õppeaine62","29.01.2021"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.1","Ei","NULL","NULL","95","32","4.4","3.2","4.7","4.9","1","3","6","6","36","3","Väga hea B","õppeaine39","õppeaine39","02.05.2023"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.1","Ei","NULL","NULL","95","32","4.4","3.2","4.7","4.9","1","3","6","6","36","3","Puudulik F","õppeaine20","õppeaine20","03.01.2021"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.1","Ei","NULL","NULL","95","32","4.4","3.2","4.7","4.9","1","3","6","6","36","3","Puudulik F","õppeaine98","õppeaine98","02.08.2023"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.1","Ei","NULL","NULL","95","32","4.4","3.2","4.7","4.9","1","3","6","6","36","3","Suurepärane A","õppeaine84","õppeaine84","14.11.2021"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.1","Ei","NULL","NULL","95","32","4.4","3.2","4.7","4.9","1","3","6","6","36","3","Mittearvestatud MA","õppeaine94","õppeaine94","31.05.2023"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.1","Ei","NULL","NULL","95","32","4.4","3.2","4.7","4.9","1","3","6","6","36","3","Väga hea B","õppeaine83","õppeaine83","28.09.2022"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.1","Ei","NULL","NULL","95","32","4.4","3.2","4.7","4.9","1","3","6","6","36","3","Puudulik F","õppeaine40","õppeaine40","18.10.2020"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","3","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.9","Ei","NULL","NULL","95","49","4.4","4.9","4.7","4.6","1","3","6","2","60","3","Kasin E","õppeaine16","õppeaine16","09.11.2023"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","3","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.9","Ei","NULL","NULL","95","49","4.4","4.9","4.7","4.6","1","3","6","2","60","3","Kasin E","õppeaine75","õppeaine75","18.08.2024"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","3","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.9","Ei","NULL","NULL","95","49","4.4","4.9","4.7","4.6","1","3","6","2","60","3","Kasin E","õppeaine5","õppeaine5","24.12.2022"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","3","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.9","Ei","NULL","NULL","95","49","4.4","4.9","4.7","4.6","1","3","6","2","60","3","Arvestatud A","õppeaine9","õppeaine9","28.04.2024"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","3","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.9","Ei","NULL","NULL","95","49","4.4","4.9","4.7","4.6","1","3","6","2","60","3","Hea C","õppeaine40","õppeaine40","27.04.2024"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","4","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.3","Ei","NULL","NULL","95","60","4.4","3.3","4.7","4.0","1","0","6","7","53","3","Suurepärane A","õppeaine17","õppeaine17","23.10.2021"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","4","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.3","Ei","NULL","NULL","95","60","4.4","3.3","4.7","4.0","1","0","6","7","53","3","Rahuldav D","õppeaine60","õppeaine60","20.12.2021"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","4","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.3","Ei","NULL","NULL","95","60","4.4","3.3","4.7","4.0","1","0","6","7","53","3","Rahuldav D","õppeaine42","õppeaine42","23.01.2022"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","4","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.3","Ei","NULL","NULL","95","60","4.4","3.3","4.7","4.0","1","0","6","7","53","3","Puudulik F","õppeaine13","õppeaine13","17.07.2023"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","4","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.3","Ei","NULL","NULL","95","60","4.4","3.3","4.7","4.0","1","0","6","7","53","3","Suurepärane A","õppeaine34","õppeaine34","29.07.2021"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","4","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.3","Ei","NULL","NULL","95","60","4.4","3.3","4.7","4.0","1","0","6","7","53","3","Mittearvestatud MA","õppeaine25","õppeaine25","22.11.2020"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","5","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.4","Ei","NULL","NULL","95","50","4.4","3.8","4.7","4.7","1","2","6","10","48","3","Rahuldav D","õppeaine87","õppeaine87","23.06.2022"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","5","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.4","Ei","NULL","NULL","95","50","4.4","3.8","4.7","4.7","1","2","6","10","48","3","Arvestatud A","õppeaine70","õppeaine70","15.08.2024"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","5","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.4","Ei","NULL","NULL","95","50","4.4","3.8","4.7","4.7","1","2","6","10","48","3","Mittearvestatud MA","õppeaine53","õppeaine53","05.08.2023"
"S00064","Andres","Laas","38708094675","Mees","441 Neljanda taseme kutseõppe esmaõpe (kutsekeskharidusõpe)","Ei","Jah","Ei","15.09.2020","NULL","03.04.2022","Eksternõppesse arvamine","Tervislikel põhjustel","T25sügis","Välisõppes","23.12.2024","t","Määramata","Õenduse õppetool","Ämmaemand","1470","514 rakenduskõrgharidusõpe","NULL","5","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.4","Ei","NULL","NULL","95","50","4.4","3.8","4.7","4.7","1","2","6","10","48","3","Kasin E","õppeaine85","õppeaine85","28.10.2022"
"S00065","Pille","Sepp","58709056860","Naine","442 Neljanda taseme kutseõppe esmaõpe","Jah","Jah","Jah","11.02.2022","NULL","18.07.2022","Immatrikuleerimine","NULL","F22kevad","Õpib","19.01.2025","t","Määramata","Tervishariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.5","Jah","kirjeldus","DEF AS","68","58","3.0","3.3","4.6","4.0","4","2","0","9","25","0","Hea C","õppeaine83","õppeaine83","29.08.2021"
"S00065","Pille","Sepp","58709056860","Naine","442 Neljanda taseme kutseõppe esmaõpe","Jah","Jah","Jah","11.02.2022","NULL","18.07.2022","Immatrikuleerimine","NULL","F22kevad","Õpib","19.01.2025","t","Määramata","Tervishariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.9","Jah","kirjeldus","DEF AS","68","55","3.0","3.1","4.6","4.0","4","1","0","2","24","0","Mittearvestatud MA","õppeaine95","õppeaine95","17.10.2024"
"S00065","Pille","Sepp","58709056860","Naine","442 Neljanda taseme kutseõppe esmaõpe","Jah","Jah","Jah","11.02.2022","NULL","18.07.2022","Immatrikuleerimine","NULL","F22kevad","Õpib","19.01.2025","t","Määramata","Tervishariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","3","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.9","Jah","kirjeldus","DEF AS","68","53","3.0","3.2","4.6","4.0","4","2","0","0","26","0","Hea C","õppeaine69","õppeaine69","11.03.2022"
"S00065","Pille","Sepp","58709056860","Naine","442 Neljanda taseme kutseõppe esmaõpe","Jah","Jah","Jah","11.02.2022","NULL","18.07.2022","Immatrikuleerimine","NULL","F22kevad","Õpib","19.01.2025","t","Määramata","Tervishariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","3","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.9","Jah","kirjeldus","DEF AS","68","53","3.0","3.2","4.6","4.0","4","2","0","0","26","0","Puudulik F","õppeaine28","õppeaine28","04.04.2024"
"S00065","Pille","Sepp","58709056860","Naine","442 Neljanda taseme kutseõppe esmaõpe","Jah","Jah","Jah","11.02.2022","NULL","18.07.2022","Immatrikuleerimine","NULL","F22kevad","Õpib","19.01.2025","t","Määramata","Tervishariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","eesti keel","0.3","Jah","kirjeldus","DEF AS","68","52","3.0","4.7","4.6","5.0","4","0","0","4","33","0","Arvestatud A","õppeaine64","õppeaine64","08.10.2021"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Rahuldav D","õppeaine35","õppeaine35","18.12.2023"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Arvestatud A","õppeaine39","õppeaine39","08.01.2023"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Kasin E","õppeaine68","õppeaine68","09.09.2025"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Suurepärane A","õppeaine98","õppeaine98","01.11.2021"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Mitteilmunud MI","õppeaine40","õppeaine40","13.07.2024"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Mittearvestatud MA","õppeaine45","õppeaine45","20.11.2021"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Rahuldav D","õppeaine95","õppeaine95","09.03.2024"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Arvestatud A","õppeaine34","õppeaine34","25.10.2022"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Kasin E","õppeaine16","õppeaine16","28.06.2022"
"S00066","Mihkel","Sepp","32712119964","Mees","503 integreeritud õpe","Jah","Ei","Jah","01.04.2022","NULL","26.10.2023","Välisõpilaseks vormistamine","Omal soovil","O21sügis","Õpib","13.09.2021","t","Osakoormus","Meditsiinitehnilise hariduse keskus","Assistant Pharmacist","214475","514 rakenduskõrgharidusõpe","NULL","1","SF programmist „PRÕM“ rahastatav õppekoht: õpipoisiõpe","inglise keel","0.4","Ei","NULL","NULL","79","52","3.9","3.2","4.4","3.2","2","3","19","9","21","10","Arvestatud A","õppeaine90","õppeaine90","07.10.2020"
